,artist_name,title,execution_date,category,id,title_len,title_length
294,"James, Geoffrey",Villa Doria Pamphily,1984.0,Photograph,85/6-0002,20,20
295,"Wonnacott, Justin",Second Floor Office at the Lafayette Hotel,1984.0,Photograph,86/7-0497,42,42
296,"Davison, Betty",Chipping Sparrow's Nest,1982.0,Work on paper,84/5-0679,23,23
297,"Barbour, David","New York, 1982",1983.0,Photograph,83/4-0058,14,14
298,"Wonnacott, Justin",Second Floor Office at the Lafayette Hotel,1984.0,Photograph,87/8-0587,42,42
299,"Yuristy, Russell",Gida,1989.0,Work on paper,89/90-0067,4,4
300,"Phillips, Don",Untitled/Sans titre,1978.0,Work on paper,79/80-0193,19,19
301,Jennifer Dickson & Howard Weingarden,Through the Mirror: Scarlet Tribute II - Villa Medicea della Petraia(from Reflected Palaces),1985.0,Photograph,85/6-0372,92,92
302,"Bourdeau, Robert",Untitled (# 17),1974.0,Photograph,75/6-0854,15,15
303,"Kakepetum, Eddie",Courtship of Loons,1988.0,Work on paper,88/9-0159,18,18
304,"Moorhouse, Colin",Parallax View / Studies in 3 Dimensions,1983.0,Photograph,86/7-0325,39,39
305,"Feindel, Susan",Male Figure Series #30,1989.0,Other,89/90-0047,22,22
306,"Tourbin, Dennis",Minnow,1989.0,Work on paper,89/90-0574,6,6
307,"Klein, Sylvia",The Gathering,1989.0,Photograph,90/1-0441,13,13
308,"Bourdeau, Robert",untitled/sans titre,1975.0,Photograph,78/9-0189,19,19
309,"Eglington, Judith",Untitled/Sans titre,1984.0,Photograph,84/5-0191,19,19
310,"Charbonneau, Marc",cartouche,1981.0,Work on paper,81/2-0349,9,9
311,"Creates, Marlene","Paper, Stone and Water, West Coast, Canada 1979",1979.0,Photograph,83/4-0120,47,47
312,"Dean, Diana",Listening to the Birds,1977.0,Painting,78/9-0209,22,22
313,"Morrissey-Clayton, Merijean",Blue Flying Carpet,1984.0,Other,84/5-0211,18,18
314,"Lavender, T. Lorri",Shadowlands,1992.0,Photograph,95/6-0014,11,11
315,"Barbour, David","Vancouver, 1979",1981.0,Photograph,82/3-0213,15,15
316,"Nigro, Richard",Of the Same Heart,1976.0,Work on paper,76/7-0412,17,17
317,"Schreier, Michael",Three young girls in bathing suits with apology to Frank Stella,1981.0,Photograph,82/3-0033,63,63
318,Evergon,The Broth Maker,1986.0,Photograph,86/7-0695,15,15
319,Jennifer Dickson & Howard Weingarden,"Reflected Amphitheatre, Isola Bella (from Reflected Palaces)",1986.0,Photograph,86/7-0131,60,60
320,"Benn, John",Reflections in Vowles Lake,1983.0,Work on paper,85/6-0077,26,26
321,"Reid, Leslie",Ruthin,1978.0,Work on paper,78/9-0408,6,6
322,"Bourdeau, Robert",untitled/sans titre,1976.0,Photograph,78/9-0177,19,19
323,"Bourdeau, Robert",untitled/sans titre,1976.0,Photograph,78/9-0271,19,19
324,"Katz, Sharon",Bathroom,1988.0,Work on paper,89/90-0259,8,8
325,"Creates, Marlene","A Stone Thrown into the Sea at Midnight, Baffin Island 1985",1985.0,Photograph,86/7-0356,59,59
326,"Nigro, Richard",Still Life / Nature Morte,1989.0,Photograph,90/1-0122,25,25
327,"Barbour, David",Ottawa,1984.0,Photograph,85/6-0073,6,6
328,"Morrissey-Clayton, Merijean",Kimono # 3,1981.0,Work on paper,82/3-0502,10,10
329,"Bourdeau, Robert",Untitled # 2,1973.0,Photograph,75/6-0155,12,12
330,"Taylor, Susan Geraldine",The Untame Garden Chapter Four (from Ode to the Grand CentralExperimental Farm),1989.0,Work on paper,89/90-0064,79,79
331,"Bourdeau, Robert",untitled/sans titre,1975.0,Photograph,78/9-0186,19,19
332,"Feindel, Susan",Lost Landscape #2 (b),1991.0,Work on paper,92/3-0012,21,21
333,Evergon,untitled/sans titre,1986.0,Photograph,93/4-0326,19,19
334,"Seding, Volker",The Mind of Janet W.,1980.0,Work on paper,82/3-0583,20,20
335,"Tourbin, Dennis",Language Rights (Snow Variation with Matisse & Manet),1985.0,Painting,88/9-0027,53,53
336,"Dean, Diana",Glimpses,1976.0,Work on paper,78/9-0206,8,8
337,"Reid, Leslie",Cantley I,1990.0,Painting,91/2-0232,9,9
338,"James, Geoffrey",Ermenonville - The Temple of Modern Philosophy,1985.0,Photograph,86/7-0119,46,46
339,"Grey, Jerry",Two Yellows,1971.0,Work on paper,73/4-0443,11,11
340,"Morrissey-Clayton, Merijean",Paper Kimono,1981.0,Work on paper,81/2-0597,12,12
341,"James, Geoffrey","Chateau de Canon, Mézédon (Les Chartreuses)",1985.0,Photograph,86/7-0115,43,43
342,"Schreier, Michael",Untitled/Sans titre,1980.0,Photograph,81/2-0048,19,19
343,"Cousineau, Sylvain",Oh Canada,1982.0,Other,83/4-0083,9,9
344,"Nigro, Richard",Courtyard,1981.0,Photograph,82/3-0309,9,9
345,"Davison, Betty",Paper Roses,1974.0,Work on paper,74/5-0922,11,11
346,"Grey, Jerry",Variation on a Theme,1974.0,Work on paper,74/5-1003,20,20
347,"Nigro, Richard",Window/Parent Street Ottawa,1981.0,Photograph,82/3-0305,27,27
348,"Yuristy, Russell",Fifty Years,1988.0,Work on paper,89/90-0443,11,11
349,"Boughner, Jacqueline",Lemons,1974.0,Work on paper,77/8-0335,6,6
350,"Yuristy, Russell",Justin Wonnacut,1989.0,Work on paper,89/90-0068,15,15
351,Jennifer Dickson & Howard Weingarden,Penshurst Place: Spring Rain III (from Relfected Palaces),1985.0,Photograph,89/90-0110,57,57
352,"Boyd, James",Brown War,1979.0,Work on paper,79/80-0498,9,9
353,"Barbour, David",Untitled (The Waterfront - Kingston 1980-81 Series),1980.0,Photograph,81/2-0550,51,51
354,"Bourdeau, Robert",untitled/sans titre,1975.0,Photograph,78/9-0183,19,19
355,"Sharp, Daniel",Picture,1987.0,Painting,89/90-0054,7,7
356,"Harris, Lawren P.",Rectangle,1976.0,Work on paper,76/7-0602,9,9
357,"Faubrujon, Pierre",cities 12,1981.0,Photograph,81/2-0324,9,9
358,"Dean, Diana",Willows,1976.0,Work on paper,78/9-0203,7,7
359,"Cohen, Lynne","Elk's Club after Bingo - Battle Creek, Michigan",1974.0,Photograph,76/7-0633,47,47
360,"Sinclair, Jamie",Untitled (from flag series #8),1990.0,Work on paper,92/3-0028,30,30
361,Evergon,Untitled # 4,1981.0,Work on paper,81/2-0438,12,12
362,"Cohen, Lynne","Elk's Club Party Room, Saskatoon, Saskatchewan",1974.0,Photograph,76/7-0637,46,46
363,"Yuristy, Russell",Painter,1989.0,Work on paper,89/90-0288,7,7
364,"Nigro, Richard",Front Garden Main Street,1981.0,Photograph,83/4-0213,24,24
365,"Creates, Marlene","The High Tide as it acts upon an X, England 1980",1980.0,Photograph,80/1-0395,48,48
366,"Dickson, Jennifer",Tempo Antica: II (Venus),1981.0,Work on paper,82/3-0039,24,24
367,"Morrissey-Clayton, Merijean",Paper Kimono,1981.0,Work on paper,81/2-0450,12,12
368,Evergon,Untitled # 13,1981.0,Work on paper,81/2-0447,13,13
369,"Romaszewski, Antoni",Munster - Diary 4.89,1989.0,Work on paper,91/2-0151,20,20
370,"Gorman, Richard",Cawll,1974.0,Painting,74/5-0598,5,5
371,"Chopra, Chander",Untitled #14 (from Threshold series),1989.0,Work on paper,91/2-0139,36,36
372,"Weissmann, Lawrence",The Magic Tree,1979.0,Photograph,80/1-0238,14,14
373,"Nigro, Richard",Lips are for kissing,1977.0,Work on paper,77/8-0343,20,20
374,"Dickson, Jennifer",Apollo's Bride II,1982.0,Work on paper,83/4-0052,17,17
375,"Davison, Betty",Migration,1980.0,Work on paper,84/5-0676,9,9
376,"Morrissey-Clayton, Merijean",She wore an old Kimono,1981.0,Work on paper,81/2-0452,22,22
377,"Nigro, Richard",Flower Garden,1981.0,Photograph,82/3-0310,13,13
378,"Voisey, Gordon",Air Vent,1976.0,Work on paper,76/7-0471,8,8
379,"Weissmann, Lawrence","Housefront, Ottawa",1981.0,Photograph,82/3-0202,18,18
380,"de Heusch, Lucio",Dessin # 26,1977.0,Work on paper,81/2-0484,11,11
381,"Cheung, Ann-Marie",The Queen,1989.0,Work on paper,89/90-0045,9,9
382,"Bourdeau, Robert",Untitled # 14,1973.0,Photograph,75/6-0167,13,13
383,"Taylor, Susan Geraldine",The Untame Garden Chapter Three (from Ode to the Grand CentralExperimental Farm),1989.0,Work on paper,89/90-0062,80,80
384,"Schreier, Michael","Three women seated, one with a wave",1980.0,Photograph,82/3-0034,35,35
385,"Paton, Bruce",Parliament Hill,1979.0,Photograph,81/2-0431,15,15
386,Jennifer Dickson & Howard Weingarden,The Last King's Summer House - Villa Medicea Della Petraia (fromReflected Palaces),1985.0,Photograph,85/6-0368,82,82
387,"James, Geoffrey","The Villa Medici, Rome (A Portfolio)",1984.0,Photograph,85/6-0068,36,36
388,"Davison, Betty",Beach,1977.0,Work on paper,86/7-0386,5,5
389,"Bourdeau, Robert",Untitled # 9,1974.0,Photograph,75/6-0162,12,12
390,"James, Geoffrey",Ermenonville - The Temple of Modern Philosophy,1985.0,Photograph,86/7-0120,46,46
391,"Bost, Anne-Marie",Sans titre/Untitled,1982.0,Painting,83/4-0101,19,19
392,"Bourdeau, Robert","CUMBRIA, ENGLAND",1975.0,Photograph,84/5-0099,16,16
393,"Bost, Anne-Marie",Sans titre/Untitled,1982.0,Painting,83/4-0100,19,19
394,"Lochhead, Kenneth",Arboretum # 37,1979.0,Work on paper,80/1-0130,14,14
395,"Reid, Leslie",Flayosc,1983.0,Work on paper,84/5-0119,7,7
396,"Davison, Betty",Chipping Sparrow's Nest,1982.0,Work on paper,84/5-0193,23,23
397,"Richardson, Jody",Ian's Room,1990.0,Work on paper,91/2-0136,10,10
398,"Morrissey-Clayton, Merijean",Ghost Kimono,1981.0,Work on paper,82/3-0503,12,12
399,"Webster, John",Truck + Billboard,1986.0,Painting,86/7-0434,17,17
400,Jennifer Dickson & Howard Weingarden,Shrouded Memories: Chiswick House (from Reflected Palaces),1985.0,Photograph,85/6-0351,58,58
401,"Metson, Graham",Apotheosis of Still Life IV,1991.0,Work on paper,92/3-0017,27,27
402,Evergon,Untitled # 6,1981.0,Work on paper,81/2-0435,12,12
403,"Yuristy, Russell",Hippo,1989.0,Work on paper,88/9-0341,5,5
404,A & B Associés,Sans titre/Untitled,1982.0,Photograph,84/5-0213,19,19
405,"Cohen, Lynne","Car Seat Co., Pittsburgh",1979.0,Photograph,82/3-0424,24,24
406,"Weissmann, Lawrence","(768-015) Grasses in Snow, Port Hope, Ont.",1976.0,Photograph,76/7-0152,42,42
407,Jennifer Dickson & Howard Weingarden,"The Enchanted Orangerie, Weston Park (from Reflected Palaces)",1986.0,Photograph,86/7-0124,61,61
408,"Moffat, John F.",Cavan Bog I (study),1989.0,Work on paper,89/90-0553,19,19
409,"Gorman, Richard",Jacks V,1975.0,Painting,76/7-0679,7,7
410,"Kennedy, Carol",New Brunswick,1975.0,Photograph,76/7-0161,13,13
411,Evergon,Untitled from the Caucasions in Birdland Series,1983.0,Photograph,83/4-0201,47,47
412,Evergon,Woman Feeding Her Child,1988.0,Photograph,89/90-0298,23,23
413,"Bourdeau, Robert",untitled/sans titre,1975.0,Photograph,78/9-0182,19,19
414,"Bourdeau, Robert",Untitled (# 11),1971.0,Photograph,75/6-0848,15,15
415,"Durr, Pat","""...an assurance that the universe is unfolding as it should..."" 1983",1983.0,Work on paper,84/5-0047,69,69
416,"Cohen, Lynne","Classroom + Auditorium, Gov't Training Centre   Arnprior",1981.0,Photograph,83/4-0453,56,56
417,"Dean, Diana",Woman with cat # 2,1977.0,Work on paper,78/9-0202,18,18
418,"Houle, Robert",Lost Tribes #12,1989.0,Work on paper,89/90-0610,15,15
419,"Paton, Bruce",Gouyave Fish market,1983.0,Photograph,85/6-0037,19,19
420,"Davison, Betty",Paper Roses,1974.0,Work on paper,74/5-0921,11,11
421,"Creates, Marlene","A Stone Thrown into the Sea at Midnight, Baffin Island 1985",1985.0,Photograph,86/7-0359,59,59
422,"Dickson, Jennifer",Strata,1974.0,Work on paper,78/9-0180,6,6
423,"Reid, Leslie",Pontiac II,1977.0,Work on paper,78/9-0599,10,10
424,"Nigro, Richard",Third Mask: Smile,1976.0,Work on paper,76/7-0414,17,17
425,"Benson, Kevin William",Pushing the Explosion,1986.0,Work on paper,87/8-0463,21,21
426,"Finch, Brian","Sky, Depot Point, Cornwallis Island, N.W.T.",1989.0,Photograph,89/90-0506,43,43
427,"Nigro, Richard",Valentine,1975.0,Work on paper,74/5-0692,9,9
428,"Reid, Leslie",Waterditch III,1983.0,Work on paper,92/3-0025,14,14
429,"Cornelius, Karen S.",Memory Created,1986.0,Work on paper,93/4-0048,14,14
430,Evergon,Plane,1976.0,Work on paper,76/7-0603,5,5
431,"Barbour, David","Winnipeg, 1979",1983.0,Photograph,83/4-0057,14,14
432,"Bourdeau, Robert",Untitled (# 9),1973.0,Photograph,75/6-0846,14,14
433,"Sharpe, Blair",September #2,1981.0,Painting,84/5-0220,12,12
434,"Dickson, Jennifer","The Italian Garden, Chiswick House",1991.0,Photograph,91/2-0186,34,34
435,Evergon,Untitled # 9,1981.0,Work on paper,81/2-0444,12,12
436,"Boyd, James",Group of Seven # 1,1978.0,Work on paper,78/9-0333,18,18
437,"Ramlochand, Ramona",Uncaged within Boundaries,1992.0,Photograph,92/3-0985,25,25
438,"Bourdeau, Robert",Untitled (# 12),1973.0,Photograph,75/6-0849,15,15
439,"James, Geoffrey",Villa Doria Pamphily,1984.0,Photograph,85/6-0062,20,20
440,"Wonnacott, Justin",Where I am Standing,1990.0,Photograph,92/3-1011,19,19
441,"James, Geoffrey","The Villa Medici, Rome (A Portfolio)",1984.0,Photograph,85/6-0069,36,36
442,"Eglington, Judith",Untitled # 1,1981.0,Photograph,81/2-0461,12,12
443,"Boyd, James",Sesame,1973.0,Work on paper,75/6-0589,6,6
444,"Bourdeau, Robert","Maine, U.S.A.",1981.0,Photograph,84/5-0098,13,13
445,"Taylor, Susan Geraldine",The Untame Garden Chapter Four (from Ode to the Grand CentralExperimental Farm),1989.0,Work on paper,89/90-0065,79,79
446,"Bond, Eleanor",Last Dance at the Oasis,1980.0,Work on paper,82/3-0393,23,23
447,"Reid, Leslie",Flayosc,1983.0,Work on paper,84/5-0118,7,7
448,"Eglington, Judith",Untitled # 5,1981.0,Photograph,81/2-0465,12,12
449,"Lochhead, Kenneth",Arboretum # 14,1978.0,Work on paper,79/80-0199,14,14
450,"Nigro, Richard",Snow Ball Tree/O'Connor Street Ottawa,1981.0,Photograph,82/3-0311,37,37
451,"Bourdeau, Robert",Untitled (# 10),1973.0,Photograph,75/6-0847,15,15
452,"Lochhead, Kenneth",Arboretum # 19,1979.0,Work on paper,80/1-0129,14,14
453,Jennifer Dickson & Howard Weingarden,Penshurst Place: Spring Rain III (from Relfected Palaces),1985.0,Photograph,85/6-0360,57,57
454,"Weissmann, Lawrence","Martinique, 1981",1981.0,Photograph,83/4-0055,16,16
455,"Bourdeau, Robert",untitled/sans titre,1975.0,Photograph,78/9-0184,19,19
456,"Orton, Anne",The Robe,1986.0,Work on paper,90/1-0344,8,8
457,Evergon,Untitled # 2,1981.0,Work on paper,81/2-0440,12,12
458,"Kakepetum, Roger",Moose Hunt,1988.0,Work on paper,87/8-0464,10,10
459,"Dickson, Jennifer",Three Mirrors to Narcissus - Narcissus Dream,1978.0,Work on paper,79/80-0126,44,44
460,"Reid, Leslie",Pont Aven,1983.0,Work on paper,84/5-0116,9,9
461,"Dean, Diana",Woman with cat # 1,1977.0,Work on paper,78/9-0204,18,18
462,"Feindel, Susan",Intensive Care #8,1983.0,Work on paper,85/6-0058,17,17
463,"Wyse, Alex",Female Fellers,1972.0,Sculpture,72/3-1888,14,14
464,"Bourdeau, Robert",Untitled (# 5),1973.0,Photograph,75/6-0842,14,14
465,"Elder, Martin John",Mujer con Nino,1985.0,Work on paper,86/7-0626,14,14
466,"McVeigh, Don",Rag Doll 2,1984.0,Work on paper,87/8-0524,10,10
467,"Marsters, Mark",Hot Head Laflamme Li'l Squirt Johnson,1991.0,Work on paper,91/2-0550,37,37
468,"Fry, Philip","Recycled Mire, Old Field Garden",1990.0,Photograph,90/1-0454,31,31
469,"Wyse, Alex",Confetti Makers,1975.0,Painting,77/8-0518,15,15
470,"Reid, Leslie",Wakefield,1973.0,Work on paper,73/4-1202,9,9
471,"Nuttall, Caryn",The Shop,1982.0,Sculpture,83/4-0112,8,8
472,"Dean, Diana",Willows,1976.0,Work on paper,78/9-0476,7,7
473,"Yuristy, Russell",Salmon II,1989.0,Work on paper,89/90-0585,9,9
474,"Cohen, Lynne","Swimming Pool - Mt Cury Lodge, Poconos, Penn.",1974.0,Photograph,76/7-0636,45,45
475,"Reid, Leslie",Waterditch II,1983.0,Work on paper,84/5-0120,13,13
476,"Dickson, Jennifer",Three Mirrors to Narcissus - Death by Water: Five (Submerged),1978.0,Work on paper,79/80-0123,61,61
477,"Yuristy, Russell",Fifty Years,1988.0,Work on paper,89/90-0311,11,11
478,"Smith, Jeremy","Dark Day, Burnegie",1980.0,Work on paper,81/2-0044,18,18
479,"Gilbert, Lorraine","Deb in Invermere, B.C.",1989.0,Photograph,90/1-0523,22,22
480,"Bordier, Marion",Hideko,1982.0,Photograph,84/5-0045,6,6
481,"Lochhead, Kenneth",Requiem,1986.0,Painting,86/7-0432,7,7
482,"James, Geoffrey","Stourhead, England",1982.0,Photograph,83/4-0482,18,18
483,"Creates, Marlene","A stone carried from the bottom to the top of Mount Slievenamon,Ireland 1981",1981.0,Photograph,82/3-0132,76,76
484,"Sarrazin, Dominique",Charbonnage,1988.0,Painting,89/90-0053,11,11
485,Evergon,He Plays with his Bowtie like a Cat Plays with a Mouse,1984.0,Photograph,84/5-0154,54,54
486,"Bordier, Marion",Entrelacs d'ombres,1980.0,Work on paper,81/2-0407,18,18
487,"Bourdeau, Robert",Untitled (# 1),1972.0,Photograph,75/6-0838,14,14
488,"Taylor, Susan Geraldine",The Untame Garden Chapter Four (from Ode to the Grand CentralExperimental Farm),1989.0,Work on paper,89/90-0066,79,79
489,"Bourdeau, Robert",untitled/sans titre,1975.0,Photograph,78/9-0187,19,19
490,"Paton, Bruce","Princess of Acadia ferry from Saint John to Digby, 1979",1979.0,Photograph,81/2-0434,55,55
491,"Richardson, Lyle",Him,1986.0,Work on paper,87/8-0421,3,3
492,"Dean, Diana",Night at Charteris,1977.0,Work on paper,78/9-0207,18,18
493,"Fry, Philip",The Pond with Cardinal Flowers,1987.0,Photograph,89/90-0117,30,30
494,"Romaszewski, Antoni",Symbole - Diary 11.88,1988.0,Work on paper,91/2-0150,21,21
495,"Creates, Marlene","A Stone Placed in Line with an Iceberg, Baffin Island 1985",1985.0,Photograph,86/7-0352,58,58
496,"Bourdeau, Robert",Untitled (# 2),1971.0,Photograph,75/6-0839,14,14
497,"Nigro, Richard",Still Life / Nature Morte,1989.0,Photograph,90/1-0123,25,25
498,"Close, Susan","Devon, England November",1989.0,Photograph,91/2-0055,23,23
499,"Paton, Bruce","Phil Bolger, Renfrew, Ontario, 1978 (Dec. 23)",1978.0,Photograph,81/2-0430,45,45
500,"Berlanga, Miguel-Angel",Autopsy (Installation),1985.0,Installation,86/7-0653,22,22
501,"Paton, Bruce","Cookhouse, Harare, Zimbawe (from Another Battle Begun)",1985.0,Photograph,89/90-0563,54,54
502,A & B Associés,Sequence Photographique pour Silus II,1982.0,Photograph,85/6-0057,37,37
503,"Caryi, Patricia",Not Legal Tender II,1972.0,Work on paper,72/3-0556,19,19
504,"Martin, Jane",Lace Curtains,1976.0,Painting,77/8-0379,13,13
505,"Boyd, James",Group of Seven # 6,1978.0,Work on paper,78/9-0338,18,18
506,"Eglington, Judith",Untitled # 6,1981.0,Photograph,81/2-0466,12,12
507,"Zurakowska, Malgorzata",Apocalypse (Angels of Abyss II),1986.0,Photograph,90/1-0361,31,31
508,"Grey, Jerry",Interval - No. 3,1974.0,Work on paper,75/6-0517,16,16
509,"Bourdeau, Robert",untitled/sans titre,1976.0,Photograph,78/9-0274,19,19
510,"Bourdeau, Robert",untitled/sans titre,1976.0,Photograph,78/9-0275,19,19
511,"Nigro, Richard",Dan #3,1988.0,Photograph,89/90-0274,6,6
512,Jennifer Dickson & Howard Weingarden,"The Enchanted Orangerie, Weston Park (from Reflected Palaces)",1986.0,Photograph,86/7-0125,61,61
513,"Reid, Leslie",Sullivan Island I,1975.0,Painting,76/7-0092,17,17
514,"Sharpe, Blair",Lac Bernard # 1,1978.0,Work on paper,78/9-0464,15,15
515,"Feindel, Susan",Male Figure Painting No.23,1988.0,Work on paper,88/9-0365,26,26
516,"Morrissey-Clayton, Merijean",kosode II,1982.0,Work on paper,83/4-0037,9,9
517,"Dickson, Jennifer",Quarto,1975.0,Other,75/6-1008,6,6
518,"Dean, Diana",Willows,1976.0,Work on paper,78/9-0477,7,7
519,Jennifer Dickson & Howard Weingarden,Penshurst Place: Spring Rain I (from Reflected Palaces),1985.0,Photograph,85/6-0355,55,55
520,"Anderson, Alec",Yellow Humor for Huge Humans,1979.0,Other,79/80-0454,28,28
521,"Charbonneau, Marc",Passions de l'Amérique équatoriale:  ... des Amériques,1982.0,Work on paper,83/4-0027,54,54
522,"Nuttall, Caryn",London Street July 1981,1981.0,Sculpture,83/4-0113,23,23
523,"Dickson, Jennifer","Lady Emily's Gateway, Pusey House",1991.0,Work on paper,91/2-0250,33,33
524,"Benson, Kevin William",Computer Man,1990.0,Work on paper,90/1-0069,12,12
525,"McVeigh, Don",Walking the Dog,1986.0,Work on paper,86/7-0092,15,15
526,"Bond, Eleanor",The Long Scenic Route to the Cadillac Ranch,1980.0,Work on paper,82/3-0391,43,43
527,"Wyse, Alex",Trouble with Angels,1974.0,Sculpture,74/5-0965,19,19
528,"Wonnacott, Justin","Painting in the Salon d'or, Chez Henri, Hull",1985.0,Photograph,86/7-0495,44,44
529,"James, Geoffrey",Chateau de Canon - pigonnier,1985.0,Photograph,86/7-0122,28,28
530,"James, Geoffrey",Ermenonville,1985.0,Photograph,86/7-0112,12,12
531,"Landriault-Haupt, Jo-Anne",Plastic Flowers & Field of Flowers,1987.0,Photograph,90/1-0106,34,34
532,"Boyd, James",432 B,1974.0,Sculpture,75/6-0212,5,5
533,"Durr, Pat",Pink Wave,1977.0,Work on paper,78/9-0014,9,9
534,"Monahan, Thomas",Composition,1976.0,Painting,81/2-0192,11,11
535,"Boyd, James",Self Portrait with Words,1983.0,Work on paper,92/3-0004,24,24
536,"Nigro, Richard",Valentine,1975.0,Work on paper,74/5-0693,9,9
537,"Sherman, Tom",Drawing from SR-43,1987.0,Work on paper,88/9-0031,18,18
538,Evergon,The Bread Maker,1986.0,Photograph,86/7-0696,15,15
539,"Reid, Leslie",Waterditch II,1983.0,Work on paper,84/5-0121,13,13
540,"Paton, Bruce","Nyafaru Co-operative, Zimbabwe, 1985",1985.0,Photograph,87/8-0460,36,36
541,"Lemyre, Edna",Landscape,1981.0,Other,82/3-0047,9,9
542,"Morrissey-Clayton, Merijean","Kimonos, Back and Forth",1981.0,Work on paper,81/2-0453,23,23
543,"Reid, Leslie",Great Shining Water,1973.0,Work on paper,73/4-0607,19,19
544,"Bourdeau, Robert",Untitled (# 16),1974.0,Photograph,75/6-0853,15,15
545,"Taylor, Susan Geraldine",The Untame Garden Chapter One (from Ode to the Grand CentralExperimental Farm of Canada),1989.0,Work on paper,89/90-0058,88,88
546,"Eglington, Judith",Untitled # 7,1981.0,Photograph,81/2-0467,12,12
547,"Morrissey-Clayton, Merijean",She wore an old Kimono,1981.0,Work on paper,81/2-0602,22,22
